url,name,description
https://courses.illinois.edu/schedule/terms/ECE/460,ECE 460   Optical Imaging   credit: 4 Hours. ,"
Scalar fields, geometrical optics, wave optics, Gaussian beams, Fourier optics, spatial and temporal coherence, microscopy, interference chromatic and geometric aberrations, Jones matrices, waveplates, electromagnetic fields, and electro-optic and acousto-optic effects. Laboratory covers numerical signal processing, spectroscopy, ray optics, diffraction, Fourier optics, microscopy, spatial coherence, temporal coherence, polarimetry, fiber optics, electro-optic modulation and acousto-optic modulation. 4 undergraduate hours. 4 graduate hours. Prerequisite: ECE 329; credit or concurrent registration in ECE 313.
"
https://courses.illinois.edu/schedule/terms/ECE/461,ECE 461   Digital Communications   credit: 3 Hours. ,"
Reliable communication of one bit of information over three types of channels: additive Gaussian noise, wireline, and wireless. Emphasis on the impact of bandwidth and power on the data rate and reliability, using discrete-time models. Technological examples used as case studies. 3 undergraduate hours. 3 graduate hours. Prerequisite: ECE 210 and ECE 313.
"
https://courses.illinois.edu/schedule/terms/ECE/462,ECE 462   Logic Synthesis   credit: 3 Hours. ,"
Unate function theory, unate recursive paradigm, synthesis of two-level logic, synthesis of incompletely specified combinational logic, multi-level logic synthesis, binary decision diagrams, finite state machine synthesis, automatic test pattern generation and design for test, equivalence checking and reachability analysis of finite machines, and technology mapping. 3 undergraduate hours. 3 graduate hours. Prerequisite: ECE 220 or CS 233.
"
https://courses.illinois.edu/schedule/terms/ECE/463,ECE 463   Digital Communications Lab   credit: 2 Hours. ,"
Hands-on experience in the configuration and performance evaluation of digital communication systems employing both radio and optical signals. 2 undergraduate hours. 2 graduate hours. Prerequisite: ECE 361 or ECE 459.
"
https://courses.illinois.edu/schedule/terms/ECE/464,ECE 464   Power Electronics   credit: 3 Hours. ,"
Switching functions and methods of control such as pulse-width modulation, phase control, and phase modulation; dc-dc, ac-dc, dc-ac, and ac-ac power converters; power components, including magnetic components and power semiconductor switching devices. 3 undergraduate hours. 3 graduate hours. Prerequisite: ECE 342.
"
https://courses.illinois.edu/schedule/terms/ECE/465,ECE 465   Optical Communications Systems   credit: 3 Hours. ,"
Fundamentals of lightwave systems: characterization of lightwave channels, optical transmitters, receivers, and amplifiers; quantum and thermal noise processes; design of optical receivers; multimode and single-mode link analysis. 3 undergraduate hours. 3 graduate hours. Prerequisite: ECE 313 and ECE 350. Recommended: credit or concurrent registration in ECE 459 and ECE 466.
"
https://courses.illinois.edu/schedule/terms/ECE/466,ECE 466   Optical Communications Lab   credit: 1 Hour. ,"
Fiber components and measurements, transmitters and detectors, fiber amplifiers, multimode fiber links, and wavelength division multiplexing. 1 undergraduate hour. 1 graduate hour. Prerequisite: Credit or concurrent registration in ECE 465.
"
https://courses.illinois.edu/schedule/terms/ECE/467,ECE 467   Biophotonics   credit: 3 Hours. ,"
Overview of the field of biophotonics, in three segments: (1) fundamental principles of light, optics, lasers, biology, and medicine; (2) diagnostic biophotonics including imaging, spectroscopy, and optical biosensors; (3) therapeutic applications of biophotonics including laser ablation and photodynamic therapies. Reviews and presentations of current scientific literature by students. Tours of microscopy facilities. Same as BIOE 467. 3 undergraduate hours. 3 graduate hours. Prerequisite: One of ECE 455, ECE 460, PHYS 402.
"
https://courses.illinois.edu/schedule/terms/ECE/468,ECE 468   Optical Remote Sensing   credit: 3 Hours. ,"
Optical sensors including single element and area arrays (CCDs); optical systems including imagers, spectrometers, interferometers, and lidar; optical principles and light gathering power; electromagnetics of atomic and molecular emission and scattering with applications to the atmosphere the prime example; applications to ground and spacecraft platforms. Four laboratory sessions (4.5 hours each) arranged during term in lieu of four lectures. Same as AE 468. 3 undergraduate hours. 3 graduate hours. Prerequisite: ECE 329, ECE 313.
"
https://courses.illinois.edu/schedule/terms/ECE/469,ECE 469   Power Electronics Laboratory   credit: 2 Hours. ,"
Circuits and devices used for switching power converters, solid-state motor drives, and power controllers; dc-dc, ac-dc, and dc-ac converters and applications; high-power transistors and magnetic components; design considerations including heat transfer. 2 undergraduate hours. 2 graduate hours. Prerequisite: ECE 343; credit or concurrent registration in ECE 464.
"
https://courses.illinois.edu/schedule/terms/ECE/470,ECE 470   Introduction to Robotics   credit: 4 Hours. ,"
Fundamentals of robotics including rigid motions; homogeneous transformations; forward and inverse kinematics; velocity kinematics; motion planning; trajectory generation; sensing, vision; control. Same as AE 482 and ME 445. 4 undergraduate hours. 4 graduate hours. Prerequisite: One of MATH 225, MATH 286, MATH 415, MATH 418.
"
https://courses.illinois.edu/schedule/terms/ECE/472,ECE 472   Biomedical Ultrasound Imaging   credit: 3 Hours. ,"
Theoretical and engineering foundations of ultrasonic imaging for medical diagnostics. Conventional, Doppler, and advanced ultrasonic imaging techniques; medical applications of different ultrasonic imaging techniques; engineering problems related to characterization of ultrasonic sources and arrays, image production, image quality, the role of contrast agents in ultrasonic imaging, and system design. 3 undergraduate hours. 3 graduate hours. Prerequisite: ECE 329.
"
https://courses.illinois.edu/schedule/terms/ECE/473,ECE 473   Fund of Engrg Acoustics   credit: 3 or 4 Hours. ,"
Development of the basic theoretical concepts of acoustical systems; mechanical vibration, plane and spherical wave phenomena in fluid media, lumped and distributed resonant systems, and absorption phenomena and hearing. Same as TAM 413. 3 undergraduate hours. 3 or 4 graduate hours. Prerequisite: MATH 285 or MATH 286.
"
https://courses.illinois.edu/schedule/terms/ECE/476,ECE 476   Power System Analysis   credit: 3 Hours. ,"
Development of power system equivalents by phase network analysis, load flow, symmetrical components, sequence networks, fault analysis, and digital simulation. 3 undergraduate hours. 3 graduate hours. Prerequisite: ECE 330.
"
https://courses.illinois.edu/schedule/terms/ECE/478,ECE 478   Formal Software Development Methods   credit: 3 or 4 Hours. ,"
Same as CS 477. See CS 477.
"
https://courses.illinois.edu/schedule/terms/ECE/480,ECE 480   Magnetic Resonance Imaging   credit: 3 or 4 Hours. ,"
Fundamental physical, mathematical, and computational principles governing the data acquisition and image reconstruction of magnetic resonance imaging. Same as BIOE 480. 3 undergraduate hours. 3 or 4 graduate hours. Prerequisite: Recommended: ECE 310.
"
https://courses.illinois.edu/schedule/terms/ECE/481,ECE 481   Nanotechnology   credit: 4 Hours. ,"
Fundamental physical properties of nanoscale systems. Nanofabrication techniques, semiconductor nanotechnology, molecular and biomolecular nanotechnology, carbon nanotechnology (nanotubes and graphene), nanowires, and nanoscale architectures and systems. 4 undergraduate hours. 4 graduate hours. Prerequisite: One of CHEM 442, CHBE 457, ME 485, MSE 401, PHYS 460.
"
https://courses.illinois.edu/schedule/terms/ECE/482,ECE 482   Digital IC Design   credit: 3 Hours. ,"
Bipolar and MOS field effect transistor characteristics; VLSI fabrication techniques for MOS and bipolar circuits; calculation of circuit parameters from the process parameters; design of VLSI circuits such as logic, memories, charge-coupled devices, and A/D and D/A converters. 3 undergraduate hours. 3 graduate hours. Prerequisite: ECE 342.
"
https://courses.illinois.edu/schedule/terms/ECE/483,ECE 483   Analog IC Design   credit: 3 Hours. ,"
Basic linear integrated circuit design techniques using bi-polar, JFET, and MOS technologies; operational amplifiers; wide-band feedback amplifiers; sinusoidal and relaxation oscillators; electric circuit noise; application of linear integrated circuits. 3 undergraduate hours. 3 graduate hours. Prerequisite: ECE 342.
"
https://courses.illinois.edu/schedule/terms/ECE/484,ECE 484   Principles of Safe Autonomy   credit: 4 Hours. ,"
Introduces techniques for building autonomous systems such as autonomous cars, delivery drones, and manufacturing robots, and techniques for performing their safety analysis. Covers key algorithms and approaches in perception, modeling, motion planning, control, and safety analysis, with a view towards understanding their basic assumptions and performance guarantees. Also provides exposure to some of the state-of-the-art software tools for control, simulation, and analysis. Students will get experience through labs, programming assignments, and they will perform hands-on laboratory work on the Polaris GEM autonomous vehicle platform. Course material is distilled from recent research papers; thus, there is no required textbook. 4 undergraduate hours. 4 graduate hours. Prerequisite: CS 124, ECE 220 or equivalent; ECE313, IE300, or STAT400. A course on data structures, algorithms, differential equations, and linear algebra is recommended.
"
https://courses.illinois.edu/schedule/terms/ECE/485,ECE 485   MEMS Devices & Systems   credit: 3 Hours. ,"
Introduction to principles, fabrication techniques, and applications of microelectromechanical systems (MEMS). In-depth analysis of sensors, actuator principles, and integrated microfabrication techniques for MEMS. Comprehensive investigation of state-of-the-art MEMS devices and systems. Same as ME 485. 3 undergraduate hours. 3 graduate hours.
"
https://courses.illinois.edu/schedule/terms/ECE/486,ECE 486   Control Systems   credit: 4 Hours. ,"
Analysis and design of control systems with emphasis on modeling, state variable representation, computer solutions, modern design principles, and laboratory techniques. 4 undergraduate hours. 4 graduate hours. Prerequisite: ECE 210.
"
https://courses.illinois.edu/schedule/terms/ECE/487,ECE 487   Intro Quantum Electr for EEs   credit: 3 Hours. ,"
Application of quantum mechanical concepts to electronics problems; detailed analysis of a calculable two-state laser system; incidental quantum ideas bearing on electronics. 3 undergraduate hours. 3 graduate hours. Prerequisite: PHYS 485.
"
https://courses.illinois.edu/schedule/terms/ECE/488,ECE 488   Compound Semicond & Devices   credit: 3 Hours. ,"
Advanced semiconductor materials and devices; elementary band theory; heterostructures; transport issues; three-terminal devices; two-terminal devices; including lasers and light modulators. 3 undergraduate hours. 3 graduate hours. Prerequisite: ECE 340 and ECE 350.
"
https://courses.illinois.edu/schedule/terms/ECE/489,ECE 489   Robot Dynamics and Control   credit: 4 Hours. ,"
Same as ME 446 and SE 422. See SE 422.
"
https://courses.illinois.edu/schedule/terms/ECE/490,ECE 490   Introduction to Optimization   credit: 3 or 4 Hours. ,"
Basic theory and methods for the solution of optimization problems; iterative techniques for unconstrained minimization; linear and nonlinear programming with engineering applications. Same as CSE 441. 3 undergraduate hours. 4 graduate hours. Prerequisite: ECE 220 and MATH 415.
"
https://courses.illinois.edu/schedule/terms/ECE/491,ECE 491   Numerical Analysis   credit: 3 or 4 Hours. ,"
Same as CS 450, CSE 401 and MATH 450. See CS 450.
"
https://courses.illinois.edu/schedule/terms/ECE/492,ECE 492   Parallel Progrmg: Sci & Engrg   credit: 3 or 4 Hours. ,"
Same as CS 420 and CSE 402. See CS 420.
"
https://courses.illinois.edu/schedule/terms/ECE/493,ECE 493   Advanced Engineering Math   credit: 3 or 4 Hours. ,"
Same as MATH 487. See MATH 487.
"
https://courses.illinois.edu/schedule/terms/ECE/495,ECE 495   Photonic Device Laboratory   credit: 3 Hours. ,"
Active photonic devices and lightwave technology. Hands-on experience with several classes of lasers (HeNe laser, semiconductor edge emitting lasers, vertical cavity surface emitting lasers), photodetectors, and photonic systems. Familiarization with experimental optical characterization techniques and equipment. 3 undergraduate hours. 3 graduate hours. Prerequisite: ECE 487 recommended.
"
https://courses.illinois.edu/schedule/terms/ECE/496,ECE 496   Senior Research Project   credit: 2 Hours. ,"
Individual research project under the guidance of a faculty member: for example, mathematical analysis, laboratory experiments, computer simulations, software development, circuit design, or device fabrication. Preparation of a written research proposal, including preliminary results. 2 undergraduate hours. No graduate credit. May be repeated. ECE 496 and ECE 499 taken in sequence fulfill the Advanced Composition Requirement. Prerequisite: RHET 105; consent of instructor. This course satisfies the General Education Criteria for:Advanced Composition"
https://courses.illinois.edu/schedule/terms/ECE/498,ECE 498   Special Topics in ECE   credit: 0 to 4 Hours. ,"
Subject offerings of new and developing areas of knowledge in electrical and computer engineering intended to augment the existing curriculum. See Class Schedule or departmental course information for topics and prerequisites. 0 to 4 undergraduate hours. 0 to 4 graduate hours. May be repeated in the same or separate terms if topics vary.
"
https://courses.illinois.edu/schedule/terms/ECE/499,ECE 499   Senior Thesis   credit: 2 Hours. ,"
Completion of the research project begun under ECE 496. Preparation and oral presentation of a written thesis that reports the results of the project. 2 undergraduate hours. No graduate credit. To fulfill the Advanced Composition Requirement, credit must be earned for both ECE 496 and ECE 499. Prerequisite: ECE 496 and consent of instructor.This course satisfies the General Education Criteria for:Advanced Composition"
https://courses.illinois.edu/schedule/terms/ECE/500,ECE 500   ECE Colloquium   credit: 0 Hours. ,"
Required of all graduate students. Approved for S/U grading only.
"
https://courses.illinois.edu/schedule/terms/ECE/508,ECE 508   Manycore Parallel Algorithms   credit: 4 Hours. ,"
Algorithm techniques for enhancing the scalability of parallel software: scatter vs. gather, problem decomposition, spatial sorting and binning, privatization for reduced conflicts, tiling for data locality, regularization for improved load balance, compaction to conserve memory bandwidth, double-buffering to overlap latencies, and data layout for improved efficiency of DRAM accesses. Same as CS 508. 4 graduate hours. No professional credit. Prerequisite: ECE 408 or CS 420.
"
https://courses.illinois.edu/schedule/terms/ECE/511,ECE 511   Computer Architecture   credit: 4 Hours. ,"
Advanced concepts in computer architecture: design, management, and modeling of memory hierarchies; stack-oriented processors; associative processors; pipelined computers; and multiple processor systems. Emphasis on hardware alternatives in detail and their relation to system performance and cost. Same as CSE 521. Prerequisite: ECE 411 or CS 433.
"
https://courses.illinois.edu/schedule/terms/ECE/512,ECE 512   Computer Microarchitecture   credit: 4 Hours. ,"
Design of high performance computer systems; instruction level concurrency; memory system implementation; pipelining, superscalar, and vector processing; compiler back-end code optimization; profile assisted code transformations; code generation and machine dependent code optimization; cache memory design for multiprocessors; synchronization implementation in multiprocessors; compatibility issues; technology factors; state-of-the-art commercial systems. Prerequisite: ECE 511 and CS 426.
"
https://courses.illinois.edu/schedule/terms/ECE/513,ECE 513   Vector Space Signal Processing   credit: 4 Hours. ,"
Mathematical tools in a vector space framework, including: finite and infinite dimensional vector spaces, Hilbert spaces, orthogonal projections, subspace techniques, least-squares methods, matrix decomposition, conditioning and regularizations, bases and frames, the Hilbert space of random variables, random processes, iterative methods; applications in signal processing, including inverse problems, filter design, sampling, interpolation, sensor array processing, and signal and spectral estimation. Prerequisite: ECE 310, ECE 313, and MATH 415.
"
https://courses.illinois.edu/schedule/terms/ECE/515,ECE 515   Control System Theory & Design   credit: 4 Hours. ,"
Feedback control systems emphasizing state space techniques. Basic principles, modeling, analysis, stability, structural properties, optimization, and design to meet specifications. Same as ME 540. Prerequisite: ECE 486.
"
https://courses.illinois.edu/schedule/terms/ECE/517,ECE 517   Nonlinear & Adaptive Control   credit: 4 Hours. ,"
Design of nonlinear control systems based on stability considerations; Lyapunov and hyperstability approaches to analysis and design of model reference adaptive systems; identifiers, observers, and controllers for unknown plants. Prerequisite: ECE 515.
"
https://courses.illinois.edu/schedule/terms/ECE/518,ECE 518   Adv Semiconductor Nanotech   credit: 4 Hours. ,"
Semiconductor nanotechnology from the formation and characterization of low-dimensional structures to device applications. Compound semiconductors, epitaxial growth, quantum dots, nanowires, membranes, strain effect, quantum confinement, surface states, 3D transistors, nanolasers, multijunction tandem solar cells, and nanowire thermoelectrics. Handouts are supplemented with papers from the research literature. Critical literature review assignments, research proposals in National Science Foundation format, and oral presentations are required. Prerequisites: ECE 340, ECE 444, and ECE 481.
"
https://courses.illinois.edu/schedule/terms/ECE/519,ECE 519   Hardware Verification   credit: 4 Hours. ,"
This course teaches algorithms for verification that are applied to very large scale hardware in the chip design industry. The course teaches symbolic model checking, Binary decision diagrams (BDDs), satisfiability (SAT) based algorithms, symbolic simulation, coverage metrics for simulation, automatic assertion generation, analog circuit verification and post Silicon validation algorithms. The course teaches scalable search algorithms that can be applied to discrete and continuous space models. Same as CS 585. 4 graduate hours. No professional credit.
"
https://courses.illinois.edu/schedule/terms/ECE/520,ECE 520   EM Waves & Radiating Systems   credit: 4 Hours. ,"
Fundamental electromagnetic theory with applications to plane waves, waveguides, cavities, antennas, and scattering; electromagnetic principles and theorems; and solution of electromagnetic boundary-value problems.
"
https://courses.illinois.edu/schedule/terms/ECE/523,ECE 523   Plasma Technology of Gaseous Electronics   credit: 4 Hours. ,"
Same as NPRE 527. See NPRE 527.
"
https://courses.illinois.edu/schedule/terms/ECE/524,ECE 524   Advanced Computer Security   credit: 4 Hours. ,"
Same as CS 563. See CS 563.
"
https://courses.illinois.edu/schedule/terms/ECE/526,ECE 526   Distributed Algorithms   credit: 4 Hours. ,"
Theoretical aspects of distributed algorithms, with an emphasis on formal proofs of correctness and theoretical performance analysis. Algorithms for consensus, clock synchronization, mutual exclusion, debugging of parallel programs, peer-to-peer networks, and distributed function computation; fault-tolerant distributed algorithms; distributed algorithms for wireless networks. Same as CS 539. 4 graduate hours. No professional credit. Prerequisite: One of CS 473, ECE 428, ECE 438.
"
https://courses.illinois.edu/schedule/terms/ECE/527,ECE 527   System-On-Chip Design   credit: 4 Hours. ,"
System-on-chip (SOC) design methodology and IP (intellectual property) reuse, system modeling and analysis, hardware/software co-design, behavioral synthesis, embedded software, reconfigurable computing, design verification and test, and design space exploration. Class projects focusing on current SOC design and research. Platform FPGA boards and digital cameras are provided to prototype, test, and evaluate SOC designs. Prerequisite: ECE 391 and ECE 425.
"
https://courses.illinois.edu/schedule/terms/ECE/528,ECE 528   Analysis of Nonlinear Systems   credit: 4 Hours. ,"
Nonlinear dynamics, vector fields and flows, Lyapunov stability theory, regular and singular perturbations, averaging, integral manifolds, input-output and input-to-state stability, and various design applications in control systems and robotics. Same as ME 546 and SE 520. 4 graduate hours. No professional credit. Prerequisite: ECE 515 and MATH 444 or MATH 447.
"
https://courses.illinois.edu/schedule/terms/ECE/530,ECE 530   Large-Scale System Analysis   credit: 4 Hours. ,"
Fundamental techniques for the analysis of large-scale electrical systems, including methods for nonlinear and switched systems. Emphasis on the importance of the structural characteristics of such systems. Key aspects of static and dynamic analysis methods. Prerequisite: ECE 464 and ECE 476.
"
https://courses.illinois.edu/schedule/terms/ECE/531,ECE 531   Theory of Guided Waves   credit: 4 Hours. ,"
Propagation of electromagnetic waves in general cylindrical waveguides; stationary principles; non-uniform inhomogeneously filled waveguides; mode and power orthogonality; losses in waveguides; analytical and numerical techniques; microwave integrated circuits waveguides; optical waveguides. Prerequisite: ECE 520. Recommended: MATH 556.
"
https://courses.illinois.edu/schedule/terms/ECE/532,ECE 532   Compnd Semicond & Diode Lasers   credit: 4 Hours. ,"
Compound semiconductor materials and their optical properties. Diode lasers including quantum well heterostructure lasers, strained layer lasers, and quantum wire and quantum dot lasers. Current topics in diode laser development. Prerequisite: ECE 340 and PHYS 486. Recommended: ECE 455; credit or concurrent registration in ECE 536.
"
https://courses.illinois.edu/schedule/terms/ECE/534,ECE 534   Random Processes   credit: 4 Hours. ,"
Basic concepts of random processes; linear systems with random inputs; Markov processes; spectral analysis; Wiener and Kalman filtering; applications to systems engineering. Prerequisite: One of ECE 313, MATH 461, STAT 400.
"
https://courses.illinois.edu/schedule/terms/ECE/535,ECE 535   Theory of Semicond & Devices   credit: 4 Hours. ,"
Introductory quantum mechanics of semiconductors; energy bands; dynamics of Block electrons in static and high-frequency electric and magnetic fields; equilibrium statistics; transport theory, diffusion, drift, and thermoelectric effects; characteristics of p-n junctions, heterojunctions, and transistor devices. Same as PHYS 565. Prerequisite: Senior-level course in quantum mechanics or atomic physics.
"
https://courses.illinois.edu/schedule/terms/ECE/536,ECE 536   Integ Optics & Optoelectronics   credit: 4 Hours. ,"
Integrated optical and optoelectronic devices; theory of optical devices including laser sources, waveguides, photodetectors, and modulations of these devices. Prerequisite: One of ECE 455, ECE 487, PHYS 486. Recommended: ECE 488.
"
https://courses.illinois.edu/schedule/terms/ECE/537,ECE 537   Speech Processing Fundamentals   credit: 4 Hours. ,"
Development of an intuitive understanding of speech processing by the auditory system, in three parts. I): The theory of acoustics of speech production, introductory acoustic phonetics, inhomogeneous transmission line theory (and reflectance), room acoustics, the short-time Fourier Transform (and its inverse), and signal processing of speech (LPC, CELP, VQ). II): Psychoacoustics of speech perception, critical bands, masking (JNDs), and the physiology of the auditory pathway (cochlear modeling). III): Information theory entropy, channel capacity, the confusion matrix, state models, EM algorithms, and Bayesian networks. Presentation of classic papers on speech processing and speech perception by student groups. MATLAB (or equivalent) programming in majority of assignments. Prerequisite: ECE 310.
"
https://courses.illinois.edu/schedule/terms/ECE/539,ECE 539   Adv Theory Semicond & Devices   credit: 4 Hours. ,"
Advanced topics of current interest in the physics of semiconductors and solid-state devices. Prerequisite: ECE 535.
"
https://courses.illinois.edu/schedule/terms/ECE/540,ECE 540   Computational Electromagnetics   credit: 4 Hours. ,"
Basic computational techniques for numerical analysis of electromagnetics problems, including the finite difference, finite element, and moment methods. Emphasis on the formulation of physical problems into mathematical boundary-value problems, numerical discretization of continuous problems into discrete problems, and development of rudimentary computer codes for simulation of electromagnetic fields in engineering problems using each of these techniques. Same as CSE 530. Prerequisite: CS 357; credit or concurrent registration in ECE 520.
"
https://courses.illinois.edu/schedule/terms/ECE/541,ECE 541   Computer Systems Analysis   credit: 4 Hours. ,"
Development of analytical models of computer systems and application of such models to performance evaluation: scheduling policies, paging algorithms, multiprogrammed resource management, and queuing theory. Same as CS 541. Prerequisite: One of ECE 313, MATH 461, MATH 463.
"
https://courses.illinois.edu/schedule/terms/ECE/542,ECE 542   Fault-Tolerant Dig Syst Design   credit: 4 Hours. ,"
Advanced concepts in hardware and software fault tolerance: fault models, coding in computer systems, module and system level fault detection mechanism, reconfiguration techniques in multiprocessor systems and VLSI processor arrays, and software fault tolerance techniques such as recovery blocks, N-version programming, checkpointing, and recovery; survey of practical fault-tolerant systems. Same as CS 536. Prerequisite: ECE 411.
"
https://courses.illinois.edu/schedule/terms/ECE/543,ECE 543   Statistical Learning Theory   credit: 4 Hours. ,"
Advanced graduate course on modern probabilistic theory of adaptive and learning systems. The following topics will be covered; basics of statistical decision theory; concentration inequalities; supervised and unsupervised learning; empirical risk minimization; complexity-regularized estimation; generalization bounds for learning algorithms; VC dimension and Rademacher complexities; minimax lower bounds; online learning and optimization. Along with the general theory, the course will discuss applications of statistical learning theory to signal processing, information theory, and adaptive control. Basic prerequisites include probability and random processes, calculus, and linear algebra. Other necessary material and background will be introduced as needed. 4 graduate hours. No professional credit. Prerequisite: ECE 534 or equivalent.
"
https://courses.illinois.edu/schedule/terms/ECE/544,ECE 544   Topics in Signal Processing   credit: 4 Hours. ,"
Lectures and discussions related to advanced topics and new areas of interest in signal processing: speech, image, and multidimensional processing. May be repeated 8 hours in a term to a total of 20 hours. Credit towards a degree from multiple offerings of this course is not given if those offerings have significant overlap, as determined by the ECE department. Prerequisite: As specified each term. It is expected that each offering will have a 500-level course as prerequisite or co-requisite.
"
https://courses.illinois.edu/schedule/terms/ECE/545,ECE 545   Advanced Physical Acoustics   credit: 4 Hours. ,"
Advanced topics in acoustics including physical properties of a fluid; linear propagation phenomena; nonlinear phenomena such as radiation force, streaming, and harmonic generation; cavitation; absorption and dispersion. Prerequisite: One of ECE 473, ECE 520, TAM 518.
"
https://courses.illinois.edu/schedule/terms/ECE/546,ECE 546   Advanced Signal Integrity   credit: 4 Hours. ,"
Signal integrity aspects involved in the design of high-speed computers and high-frequency circuits; addressing the functions of limitations of interconnects for system-level integration. Topics explored include packaging structures, power and signal distribution, power level fluctuations, skin effect, parasitics, noise, packaging hierarch, multilayer wiring structures as well as the modeling and simulation of interconnects through the use of computer-aided design (CAD) and computational electromagnetics. Prerequisite: ECE 520.
"
https://courses.illinois.edu/schedule/terms/ECE/547,ECE 547   Topics in Image Processing   credit: 4 Hours. ,"
Fundamental concepts, techniques, and directions of research in image processing: two-dimensional Fourier transform and filtering, image digitization, coding, restoration, reconstruction, analysis, and recognition. Same as CSE 543. Prerequisite: ECE 310 and ECE 313.
"
https://courses.illinois.edu/schedule/terms/ECE/548,ECE 548   Models of Cognitive Processes   credit: 4 Hours. ,"
Same as CS 548. See CS 548.
"
https://courses.illinois.edu/schedule/terms/ECE/549,ECE 549   Computer Vision   credit: 4 Hours. ,"
Information processing approaches to computer vision, algorithms, and architectures for artificial intelligence and robotics systems capable of vision: inference of three-dimensional properties of a scene from its images, such as distance, orientation, motion, size and shape, acquisition, and representation of spatial information for navigation and manipulation in robotics. Same as CS 543. Prerequisite: ECE 448 or CS 225.
"
https://courses.illinois.edu/schedule/terms/ECE/550,ECE 550   Advanced Robotic Planning   credit: 4 Hours. ,"
Computational approaches to robot motion planning, configuration space, algebraic decompositions, artificial potential fields, retraction, approximate decompositions, planning under uncertainty, grasp planning, and task-level planning. Same as AE 583. Prerequisite: ECE 470.
"
https://courses.illinois.edu/schedule/terms/ECE/551,ECE 551   Digital Signal Processing II   credit: 4 Hours. ,"
Basic concept review of digital signals and systems; computer-aided digital filter design, quantization effects, decimation and interpolation, and fast algorithms for convolution and the DFT; introduction to adaptive signal processing. Prerequisite: ECE 310 and ECE 313.
"
https://courses.illinois.edu/schedule/terms/ECE/552,ECE 552   Numerical Circuit Analysis   credit: 4 Hours. ,"
Formulation of circuit equations; sparse matrix algorithms for the solution of large systems, AC, DC, and transient analysis of electrical circuits; sensitivity analysis; decomposition methods. Same as CSE 532. Prerequisite: MATH 415 and ECE 210.
"
https://courses.illinois.edu/schedule/terms/ECE/553,ECE 553   Optimum Control Systems   credit: 4 Hours. ,"
Theoretical and algorithmic foundations of deterministic optimal control theory, including calculus of variations, maximum principle, and principle of optimality; the Linear-Quadratic-Gaussian design; differential games and H-infinity optimal control design. Prerequisite: ECE 313 and ECE 515.
"
https://courses.illinois.edu/schedule/terms/ECE/554,ECE 554   Dynamic System Reliability   credit: 4 Hours. ,"
Reliability and dynamic performance evaluation for large-scale and complex systems; building on system-theoretic modeling, analysis, and design techniques. Design methods for reliability including architecture design and filter-based fault detection and isolation. Analytical methods for optimal redundancy allocation, sensitivity analysis methods for iterative system design, and other techniques for design optimization. Mechatronic systems used in aircraft and automotive, power electronic systems, and electrical power systems are examples of applications discussed. Same as ME 544. Prerequisite: ECE 313 and ECE 515, or permission of instructor.
"
https://courses.illinois.edu/schedule/terms/ECE/555,ECE 555   Control of Stochastic Systems   credit: 4 Hours. ,"
Stochastic control models; development of control laws by dynamic programming; separation of estimation and control; Kalman filtering; self-tuning regulators; dual controllers; decentralized control. Prerequisite: ECE 515 and ECE 534.
"
https://courses.illinois.edu/schedule/terms/ECE/556,ECE 556   Coding Theory   credit: 4 Hours. ,"
Coding theory with emphasis on the algebraic theory of cyclic codes using finite field arithmetic, decoding of BCH and RS codes, finite field Fourier transform and algebraic geometry codes, convolutional codes, and trellis decoding algorithms. Prerequisite: MATH 417.
"
https://courses.illinois.edu/schedule/terms/ECE/557,ECE 557   Geometric Control Theory   credit: 4 Hours. ,"
Graduate course on mathematical theory of control and optimization, with a focus on geometric and topological methods. The following topics will be covered: introduction to the basics of differential geometric, Riemannian geometry, algebraic topology and Lie group theory. Control systems on manifolds. Controllability and observability of nonlinear systems. Optimization on manifolds and Lie groups and their applications in signal processing and learning. Control of non-holonomic systems and mechanical systems, rigid body dynamics. Optimal control on manifolds and Lie groups. Feedback linearization and feedback invariants. Introduction to quantum control. 4 graduate hours. No professional credit. Prerequisite: ECE 515 or equivalent is required. A course on state-space control theory, multivariable calculus, linear algebra and overall mathematical maturity are recommended.
"
https://courses.illinois.edu/schedule/terms/ECE/558,ECE 558   Digital Imaging   credit: 4 Hours. ,"
Multidimensional signals, convolution, transforms, sampling, and interpolation; design of two-dimensional digital filters; sensor array processing and range-doppler imaging; applications to synthetic aperture radar, optics, tomography, radio astronomy, and beam-forming sonar; image estimation from partial data. Prerequisite: ECE 310 and ECE 313.
"
https://courses.illinois.edu/schedule/terms/ECE/559,ECE 559   Topics in Communications   credit: 4 Hours. ,"
Lectures and discussion related to advanced topics and new areas of interest in the theory of communication systems: information theory, coding theory, and communication network theory. May be repeated in the same term, if topics vary, to a maximum of 12 graduate hours; may be repeated in separate terms, if topics vary, to a maximum of 16 graduate hours. Credit toward a degree from multiple offerings of this course is not given if those offerings have significant overlap, as determined by the ECE department. Prerequisite: As specified each term. (It is expected that each offering will have a 500-level course as a prerequisite or co-requisite.).
"
